Metadata_Source,Metadata_Plate,Metadata_Well,Metadata_JCP2022,Metadata_PlateType,Metadata_MoA
source_3,BAY5872a,H17,JCP2022_040928,COMPOUND,VEGFR inhibitor
source_3,BAY5872a,I17,JCP2022_063629,COMPOUND,bacterial DNA gyrase inhibitor
source_3,BAY5872a,I20,JCP2022_060377,COMPOUND,KDM2A inhibitor
source_3,BAY5872a,J04,JCP2022_022841,COMPOUND,local anesthetic
source_3,BAY5872a,J09,JCP2022_104437,COMPOUND,CDK inhibitor
source_3,BAY5872a,J10,JCP2022_060087,COMPOUND,phospholipase inhibitor
source_3,BAY5872a,J16,JCP2022_089736,COMPOUND,STING antagonist
source_3,BAY5872a,J17,JCP2022_042239,COMPOUND,adrenergic receptor agonist|serotonin receptor agonist
source_3,BAY5872a,K03,JCP2022_093028,COMPOUND,GABA receptor inverse agonist
source_3,BAY5872a,K09,JCP2022_025558,COMPOUND,ATP-sensitive potassium channel inhibitor
source_3,BAY5872a,K15,JCP2022_068033,COMPOUND,free fatty acid receptor agonist
source_3,BAY5872a,L06,JCP2022_115752,COMPOUND,LXR agonist
source_3,BAY5872a,L09,JCP2022_033027,COMPOUND,mitochondrial complex I inhibitor
source_3,BAY5872a,L12,JCP2022_026032,COMPOUND,acetylcholine receptor antagonist
source_3,BAY5872a,L14,JCP2022_080003,COMPOUND,adenosine kinase inhibitor
source_3,BAY5872a,L17,JCP2022_036670,COMPOUND,antitussive
source_3,BAY5872a,M08,JCP2022_112058,COMPOUND,protein tyrosine kinase inhibitor
source_3,BAY5872a,M15,JCP2022_034818,COMPOUND,PARG inhibitor
source_3,BAY5872a,M19,JCP2022_066366,COMPOUND,mitotic kinase inhibitor
source_3,BAY5872a,N06,JCP2022_075954,COMPOUND,HSP inhibitor
source_3,BAY5872a,O03,JCP2022_016369,COMPOUND,antimalarial agent
source_3,BAY5872a,O08,JCP2022_090753,COMPOUND,protein kinase inhibitor
source_3,BAY5872a,O14,JCP2022_071469,COMPOUND,LIM kinase inhibitor|rho associated kinase inhibitor
source_3,BAY5872a,O15,JCP2022_097981,COMPOUND,acetyl-CoA carboxylase inhibitor
source_3,BAY5872a,P07,JCP2022_035649,COMPOUND,hemostatic agent
source_3,BAY5872a,P11,JCP2022_089383,COMPOUND,calcium channel blocker
source_3,BAY5872a,P15,JCP2022_102603,COMPOUND,anti-inflammatory agent
source_3,BAY5872a,P18,JCP2022_095521,COMPOUND,glycogen synthase kinase inhibitor
source_3,BAY5872b,A03,JCP2022_031381,COMPOUND,proton pump inhibitor
source_3,BAY5872b,A16,JCP2022_087170,COMPOUND,PI3K inhibitor
source_3,BAY5872b,A22,JCP2022_035667,COMPOUND,hypoxia inducible factor prolyl hydroxylase inhibitor
source_3,BAY5872b,B09,JCP2022_042332,COMPOUND,PDGFR tyrosine kinase receptor inhibitor
source_3,BAY5872b,B18,JCP2022_094736,COMPOUND,HDAC inhibitor
source_3,BAY5872b,C05,JCP2022_006454,COMPOUND,serine/threonine kinase inhibitor
source_3,BAY5872b,C11,JCP2022_105539,COMPOUND,ATM kinase inhibitor
source_3,BAY5872b,C19,JCP2022_006922,COMPOUND,oxidative stress inducer
source_3,BAY5872b,D04,JCP2022_069803,COMPOUND,TGF beta receptor inhibitor
source_3,BAY5872b,D07,JCP2022_110979,COMPOUND,TRPV antagonist
source_3,BAY5872b,D08,JCP2022_028268,COMPOUND,PLK inhibitor
source_3,BAY5872b,D13,JCP2022_034382,COMPOUND,DNA synthesis inhibitor
source_3,BAY5872b,D20,JCP2022_083029,COMPOUND,LXR agonist
source_3,BAY5872b,D21,JCP2022_032645,COMPOUND,EGFR inhibitor
source_3,BAY5872b,E04,JCP2022_076989,COMPOUND,nicotinic receptor agonist
source_3,BAY5872b,E09,JCP2022_020615,COMPOUND,glycogen synthase kinase inhibitor
source_3,BAY5872b,E19,JCP2022_014569,COMPOUND,serine/threonine kinase inhibitor
source_3,BAY5872b,F03,JCP2022_065274,COMPOUND,opioid receptor agonist
source_3,BAY5872b,F04,JCP2022_019313,COMPOUND,WNT agonist
source_3,BAY5872b,F05,JCP2022_064143,COMPOUND,RAF inhibitor
source_3,BAY5872b,F06,JCP2022_023420,COMPOUND,focal adhesion kinase inhibitor
source_3,BAY5872b,F07,JCP2022_001165,COMPOUND,GTPase inhibitor
source_3,BAY5872b,F09,JCP2022_039486,COMPOUND,TRPV antagonist
source_3,BAY5872b,F12,JCP2022_116517,COMPOUND,EGFR inhibitor
source_3,BAY5872b,F15,JCP2022_035423,COMPOUND,transient receptor potential channel antagonist
source_3,BAY5872b,G04,JCP2022_033420,COMPOUND,AMPK inhibitor
source_3,BAY5872b,G09,JCP2022_023420,COMPOUND,focal adhesion kinase inhibitor
source_3,BAY5872b,G11,JCP2022_041958,COMPOUND,orexin receptor antagonist
source_3,BAY5872b,G16,JCP2022_104437,COMPOUND,CDK inhibitor
source_3,BAY5872b,G19,JCP2022_004959,COMPOUND,estrogen receptor agonist
source_3,BAY5872b,H05,JCP2022_019480,COMPOUND,Aurora kinase inhibitor
source_3,BAY5872b,H07,JCP2022_086003,COMPOUND,neurotensin agonist
source_3,BAY5872b,H10,JCP2022_003084,COMPOUND,WNT pathway inhibitor
source_3,BAY5872b,H12,JCP2022_049743,COMPOUND,gamma secretase modulator
source_3,BAY5872b,H13,JCP2022_000641,COMPOUND,PI3K inhibitor
source_3,BAY5872b,H16,JCP2022_031078,COMPOUND,PARP inhibitor
source_3,BAY5872b,I03,JCP2022_112951,COMPOUND,Aurora kinase inhibitor
source_3,BAY5872b,I06,JCP2022_020872,COMPOUND,MEK inhibitor
source_3,BAY5872b,J07,JCP2022_058303,COMPOUND,kynurenine 3-monooxygenase inhibitor
source_3,BAY5872b,J10,JCP2022_037233,COMPOUND,secreted frizzled related protein inhibitor
source_3,BAY5872b,J13,JCP2022_097269,COMPOUND,mitotic kinesin inhibitor
source_3,BAY5872b,J15,JCP2022_047925,COMPOUND,MDM inhibitor
source_3,BAY5872b,J18,JCP2022_056893,COMPOUND,EGFR inhibitor
source_3,BAY5872b,K10,JCP2022_112058,COMPOUND,protein tyrosine kinase inhibitor
source_3,BAY5872b,L15,JCP2022_044739,COMPOUND,porcupine inhibitor
source_3,BAY5872b,L19,JCP2022_102548,COMPOUND,bacterial DNA gyrase inhibitor
source_3,BAY5872b,M03,JCP2022_039210,COMPOUND,PI3K inhibitor
source_3,BAY5872b,M15,JCP2022_026750,COMPOUND,glutamate receptor antagonist
source_3,BAY5872b,M17,JCP2022_061666,COMPOUND,hypoxia inducible factor inhibitor
source_3,BAY5872b,M21,JCP2022_116560,COMPOUND,DYRK inhibitor
source_3,BAY5872b,N04,JCP2022_094934,COMPOUND,cytokine production inhibitor
source_3,BAY5872b,N12,JCP2022_041435,COMPOUND,serine/threonine kinase inhibitor
source_3,BAY5872b,N15,JCP2022_107620,COMPOUND,Aurora kinase inhibitor
source_3,BAY5872b,N16,JCP2022_064843,COMPOUND,EGFR inhibitor
source_3,BAY5872b,O07,JCP2022_105340,COMPOUND,protein kinase inhibitor
source_3,BAY5872b,O09,JCP2022_051481,COMPOUND,EGFR inhibitor
source_3,BAY5872b,O20,JCP2022_031286,COMPOUND,AKT inhibitor
source_3,BAY5872b,P05,JCP2022_056766,COMPOUND,cAMP stimulant
source_3,BAY5872b,P09,JCP2022_110850,COMPOUND,AXL kinase inhibitor
source_3,BAY5872b,P11,JCP2022_032032,COMPOUND,histone lysine methyltransferase inhibitor
source_3,BAY5872b,P12,JCP2022_015262,COMPOUND,MAP kinase inhibitor
source_3,BAY5872b,P17,JCP2022_076760,COMPOUND,GABA receptor inverse agonist
source_3,BAY5872c,A07,JCP2022_039395,COMPOUND,phosphodiesterase inhibitor
source_3,BAY5872c,A11,JCP2022_042337,COMPOUND,JAK inhibitor
source_3,BAY5872c,A18,JCP2022_023341,COMPOUND,hemoglobin modulator
source_3,BAY5872c,A21,JCP2022_082135,COMPOUND,serotonin receptor antagonist
source_3,BAY5872c,B07,JCP2022_043593,COMPOUND,CC chemokine receptor antagonist
source_3,BAY5872c,B08,JCP2022_116748,COMPOUND,serotonin receptor antagonist
source_3,BAY5872c,B12,JCP2022_072343,COMPOUND,BCL inhibitor|MCL1 inhibitor
source_3,BAY5872c,B13,JCP2022_099313,COMPOUND,other antibiotic
source_3,BAY5872c,B19,JCP2022_002010,COMPOUND,orexin receptor antagonist
source_3,BAY5872c,B22,JCP2022_017342,COMPOUND,TGF beta receptor inhibitor
source_3,BAY5872c,C05,JCP2022_058870,COMPOUND,NAMPT inhibitor
source_3,BAY5872c,C15,JCP2022_113189,COMPOUND,PI3K inhibitor
source_3,BAY5872c,C16,JCP2022_096003,COMPOUND,orexin receptor antagonist
source_3,BAY5872c,C18,JCP2022_059004,COMPOUND,SYK inhibitor
source_3,BAY5872c,D04,JCP2022_050171,COMPOUND,protein kinase inhibitor
source_3,BAY5872c,D07,JCP2022_014510,COMPOUND,DNA dependent protein kinase inhibitor|mTOR inhibitor|phosphodiesterase inhibitor|PI3K inhibitor|PLK inhibitor
source_3,BAY5872c,D09,JCP2022_077103,COMPOUND,casein kinase inhibitor
source_3,BAY5872c,D10,JCP2022_088843,COMPOUND,VEGFR inhibitor
source_3,BAY5872c,D15,JCP2022_041980,COMPOUND,HDAC inhibitor
source_3,BAY5872c,D16,JCP2022_102527,COMPOUND,HCV inhibitor|protease inhibitor
source_3,BAY5872c,D17,JCP2022_042188,COMPOUND,O6-alkylguanine-DNA alkyltransferase inhibitor
source_3,BAY5872c,D20,JCP2022_103928,COMPOUND,histone lysine methyltransferase inhibitor
source_3,BAY5872c,E04,JCP2022_049240,COMPOUND,P glycoprotein inhibitor
source_3,BAY5872c,E05,JCP2022_035010,COMPOUND,prostaglandin inhibitor
source_3,BAY5872c,E08,JCP2022_000207,COMPOUND,acetylcholine receptor allosteric modulator
source_3,BAY5872c,E09,JCP2022_023097,COMPOUND,fungal squalene epoxidase inhibitor
source_3,BAY5872c,E14,JCP2022_005854,COMPOUND,PI3K inhibitor
source_3,BAY5872c,E22,JCP2022_077674,COMPOUND,bromodomain inhibitor
source_3,BAY5872c,F08,JCP2022_006032,COMPOUND,EGFR inhibitor
source_3,BAY5872c,F09,JCP2022_053715,COMPOUND,mTOR inhibitor
source_3,BAY5872c,F10,JCP2022_067432,COMPOUND,SRC inhibitor
source_3,BAY5872c,F16,JCP2022_082135,COMPOUND,serotonin receptor antagonist
source_3,BAY5872c,F19,JCP2022_083068,COMPOUND,angiogenesis inhibitor|tumor necrosis factor production inhibitor
source_3,BAY5872c,F22,JCP2022_017871,COMPOUND,CFTR channel antagonist
source_3,BAY5872c,G07,JCP2022_005056,COMPOUND,topoisomerase inhibitor
source_3,BAY5872c,G09,JCP2022_050118,COMPOUND,cathepsin inhibitor
source_3,BAY5872c,G11,JCP2022_105749,COMPOUND,SYK inhibitor
source_3,BAY5872c,G13,JCP2022_014091,COMPOUND,VEGFR inhibitor
source_3,BAY5872c,G14,JCP2022_029036,COMPOUND,PPAR receptor agonist
source_3,BAY5872c,G15,JCP2022_107478,COMPOUND,endothelin receptor antagonist
source_3,BAY5872c,G18,JCP2022_089518,COMPOUND,transient receptor potential channel antagonist
source_3,BAY5872c,G22,JCP2022_074802,COMPOUND,histone lysine methyltransferase inhibitor
source_3,BAY5872c,H03,JCP2022_067970,COMPOUND,Bcr-Abl kinase inhibitor
source_3,BAY5872c,H05,JCP2022_073463,COMPOUND,PLK inhibitor
source_3,BAY5872c,H07,JCP2022_059004,COMPOUND,SYK inhibitor
source_3,BAY5872c,H15,JCP2022_021824,COMPOUND,nuclear factor erythroid derived|like (NRF2) activator
source_3,BAY5872c,H17,JCP2022_057581,COMPOUND,protein tyrosine kinase inhibitor|tyrosine kinase inhibitor
source_3,BAY5872c,H21,JCP2022_087756,COMPOUND,Bcr-Abl kinase inhibitor
source_3,BAY5872c,I04,JCP2022_005163,COMPOUND,bone morphogenic protein inhibitor
source_3,BAY5872c,I06,JCP2022_067886,COMPOUND,c-Met inhibitor
source_3,BAY5872c,I09,JCP2022_108598,COMPOUND,MAP kinase activator
source_3,BAY5872c,I13,JCP2022_070869,COMPOUND,G protein-coupled receptor agonist
source_3,BAY5872c,I20,JCP2022_059958,COMPOUND,monopolar spindle 1 kinase inhibitor
source_3,BAY5872c,J05,JCP2022_030361,COMPOUND,CCR antagonist
source_3,BAY5872c,J09,JCP2022_070574,COMPOUND,PERK inhibitor
source_3,BAY5872c,J12,JCP2022_037827,COMPOUND,leucine rich repeat kinase inhibitor
source_3,BAY5872c,J14,JCP2022_020984,COMPOUND,TGF beta receptor inhibitor
source_3,BAY5872c,J15,JCP2022_062893,COMPOUND,antiprotozoal agent
source_3,BAY5872c,J16,JCP2022_057971,COMPOUND,SRC inhibitor
source_3,BAY5872c,J17,JCP2022_025168,COMPOUND,prostaglandin inhibitor
source_3,BAY5872c,K09,JCP2022_064447,COMPOUND,benzodiazepine receptor agonist
source_3,BAY5872c,K16,JCP2022_090264,COMPOUND,cannabinoid receptor antagonist
source_3,BAY5872c,K18,JCP2022_023826,COMPOUND,RAF inhibitor
source_3,BAY5872c,K21,JCP2022_041372,COMPOUND,anticonvulsant
source_3,BAY5872c,L03,JCP2022_072187,COMPOUND,MAP kinase inhibitor
source_3,BAY5872c,L04,JCP2022_057929,COMPOUND,FAAH inhibitor
source_3,BAY5872c,L05,JCP2022_101669,COMPOUND,KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor
source_3,BAY5872c,L09,JCP2022_060353,COMPOUND,prostanoid receptor antagonist
source_3,BAY5872c,L10,JCP2022_072343,COMPOUND,BCL inhibitor|MCL1 inhibitor
source_3,BAY5872c,L12,JCP2022_070246,COMPOUND,BCL inhibitor
source_3,BAY5872c,M06,JCP2022_041958,COMPOUND,orexin receptor antagonist
source_3,BAY5872c,M07,JCP2022_033931,COMPOUND,NFkB pathway inhibitor
source_3,BAY5872c,M11,JCP2022_110440,COMPOUND,tubulin polymerization inhibitor
source_3,BAY5872c,M17,JCP2022_070693,COMPOUND,glutamate receptor agonist
source_3,BAY5872c,M19,JCP2022_095294,COMPOUND,HDAC inhibitor
source_3,BAY5872c,N12,JCP2022_005702,COMPOUND,acetyl-CoA carboxylase inhibitor
source_3,BAY5872c,N14,JCP2022_074825,COMPOUND,purinergic receptor antagonist
source_3,BAY5872c,N16,JCP2022_065437,COMPOUND,PPAR receptor agonist
source_3,BAY5872c,N17,JCP2022_014665,COMPOUND,AP inhibitor
source_3,BAY5872c,N19,JCP2022_045429,COMPOUND,smoothened receptor antagonist
source_3,BAY5872c,O03,JCP2022_090884,COMPOUND,glutamate receptor antagonist
source_3,BAY5872c,O06,JCP2022_101078,COMPOUND,HDAC inhibitor
source_3,BAY5872c,O10,JCP2022_105060,COMPOUND,bacterial antifolate
source_3,BAY5872c,O11,JCP2022_058532,COMPOUND,glutamate receptor antagonist
source_3,BAY5872c,O17,JCP2022_109362,COMPOUND,NFkB pathway inhibitor
source_3,BAY5872c,O18,JCP2022_088849,COMPOUND,caspase inhibitor
source_3,BAY5872c,P14,JCP2022_110922,COMPOUND,monopolar spindle 1 kinase inhibitor
source_3,BAY5872c,P16,JCP2022_026507,COMPOUND,purinergic receptor antagonist
source_3,BAY5872c,P17,JCP2022_033690,COMPOUND,insulin growth factor receptor inhibitor
source_3,BAY5872c,P18,JCP2022_050390,COMPOUND,MEK inhibitor|RAF inhibitor
source_3,BAY5872c,P21,JCP2022_036107,COMPOUND,FXR agonist
source_3,BAY5872d,A03,JCP2022_033105,COMPOUND,PPAR receptor agonist
source_3,BAY5872d,A06,JCP2022_112292,COMPOUND,cyclooxygenase inhibitor
source_3,BAY5872d,A08,JCP2022_011704,COMPOUND,acetylcholine receptor allosteric modulator
source_3,BAY5872d,A10,JCP2022_011335,COMPOUND,DNA intercalating agent
source_3,BAY5872d,A19,JCP2022_090133,COMPOUND,sodium/calcium exchange inhibitor
source_3,BAY5872d,B03,JCP2022_034305,COMPOUND,antitussive
source_3,BAY5872d,B09,JCP2022_035649,COMPOUND,hemostatic agent
source_3,BAY5872d,B20,JCP2022_058179,COMPOUND,immunostimulant
source_3,BAY5872d,B22,JCP2022_070285,COMPOUND,antiprotozoal agent
source_3,BAY5872d,C04,JCP2022_110980,COMPOUND,DNA synthesis inhibitor
source_3,BAY5872d,C06,JCP2022_049206,COMPOUND,ribonucleotide reductase inhibitor
source_3,BAY5872d,D05,JCP2022_038851,COMPOUND,JAK inhibitor
source_3,BAY5872d,D08,JCP2022_048329,COMPOUND,nitric oxide donor|potassium channel activator
source_3,BAY5872d,D14,JCP2022_109854,COMPOUND,hypoxia inducible factor prolyl hydroxylase inhibitor
source_3,BAY5872d,E07,JCP2022_032522,COMPOUND,angiotensin receptor antagonist
source_3,BAY5872d,E08,JCP2022_018778,COMPOUND,lipase inhibitor
source_3,BAY5872d,E09,JCP2022_028072,COMPOUND,adrenergic receptor antagonist
source_3,BAY5872d,E22,JCP2022_037026,COMPOUND,oxazolidine antiepileptic
source_3,BAY5872d,F10,JCP2022_021817,COMPOUND,diuretic
source_3,BAY5872d,F11,JCP2022_112273,COMPOUND,adrenergic receptor antagonist
source_3,BAY5872d,F17,JCP2022_109925,COMPOUND,protein synthesis stimulant
source_3,BAY5872d,F20,JCP2022_055262,COMPOUND,prostanoid receptor antagonist
source_3,BAY5872d,G04,JCP2022_096999,COMPOUND,adrenergic receptor agonist
source_3,BAY5872d,G12,JCP2022_029272,COMPOUND,histamine receptor antagonist
source_3,BAY5872d,H03,JCP2022_027025,COMPOUND,RAF inhibitor
source_3,BAY5872d,H06,JCP2022_095995,COMPOUND,ribonucleotide reductase inhibitor
source_3,BAY5872d,H08,JCP2022_022333,COMPOUND,antihistamine
source_3,BAY5872d,H18,JCP2022_008133,COMPOUND,bacterial antifolate
source_3,BAY5872d,H19,JCP2022_101410,COMPOUND,local anesthetic
source_3,BAY5872d,I13,JCP2022_083099,COMPOUND,histamine receptor modulator
source_3,BAY5872d,I20,JCP2022_066147,COMPOUND,ATP channel blocker
source_3,BAY5872d,J09,JCP2022_090132,COMPOUND,antispasmodic
source_3,BAY5872d,J17,JCP2022_008959,COMPOUND,dopamine receptor antagonist
source_3,BAY5872d,J18,JCP2022_094271,COMPOUND,antacid
source_3,BAY5872d,J19,JCP2022_090741,COMPOUND,cyclooxygenase inhibitor
source_3,BAY5872d,J20,JCP2022_114755,COMPOUND,cyclooxygenase inhibitor
source_3,BAY5872d,K04,JCP2022_022333,COMPOUND,antihistamine
source_3,BAY5872d,K10,JCP2022_025492,COMPOUND,phosphodiesterase inhibitor
source_3,BAY5872d,K22,JCP2022_043713,COMPOUND,sodium channel blocker
source_3,BAY5872d,L08,JCP2022_065697,COMPOUND,chemoreceptor agonist
source_3,BAY5872d,L20,JCP2022_099531,COMPOUND,acetylcholine receptor agonist|nicotinic receptor agonist
source_3,BAY5872d,L21,JCP2022_023247,COMPOUND,bronchodilator
source_3,BAY5872d,M08,JCP2022_030637,COMPOUND,SRC activator
source_3,BAY5872d,M14,JCP2022_078588,COMPOUND,alcohol dehydrogenase inhibitor
source_3,BAY5872d,M20,JCP2022_057825,COMPOUND,LXR agonist
source_3,BAY5872d,N15,JCP2022_108027,COMPOUND,cyclooxygenase inhibitor|prostanoid receptor antagonist
source_3,BAY5872d,N17,JCP2022_064764,COMPOUND,epoxide hydolase inhibitor
source_3,BAY5872d,N21,JCP2022_021886,COMPOUND,cytochrome P450 inhibitor
source_3,BAY5872d,O06,JCP2022_076968,COMPOUND,adrenergic receptor antagonist
source_3,BAY5872d,O07,JCP2022_015820,COMPOUND,neural stem cell inducer
source_3,BAY5872d,O10,JCP2022_070967,COMPOUND,sodium channel blocker
source_3,BAY5872d,O11,JCP2022_047629,COMPOUND,NFkB pathway inhibitor
source_3,BAY5872d,O13,JCP2022_113779,COMPOUND,leukotriene receptor antagonist|phosphodiesterase inhibitor
source_3,BAY5872d,O18,JCP2022_003111,COMPOUND,adrenergic receptor antagonist
source_3,BAY5872d,O19,JCP2022_055683,COMPOUND,interferon inducer
source_3,BAY5872d,P08,JCP2022_092175,COMPOUND,radiopaque medium
source_3,BAY5872d,P11,JCP2022_093328,COMPOUND,topoisomerase inhibitor
source_3,BAY5872d,P16,JCP2022_040599,COMPOUND,ATP channel blocker
source_3,BAY5872d,P17,JCP2022_037586,COMPOUND,sodium channel blocker
source_3,BAY5872d,P18,JCP2022_075251,COMPOUND,dopamine receptor antagonist
source_3,BAY5872d,P21,JCP2022_031975,COMPOUND,protein synthesis inhibitor
source_3,BAY5873a,A08,JCP2022_074702,COMPOUND,hypoxia inducible factor activator
source_3,BAY5873a,A10,JCP2022_067652,COMPOUND,protein arginine N-methyltransferase inhibitor
source_3,BAY5873a,A11,JCP2022_092627,COMPOUND,bacterial antifolate
source_3,BAY5873a,A14,JCP2022_012195,COMPOUND,oxidosqualene cyclase inhibitor
source_3,BAY5873a,A17,JCP2022_088927,COMPOUND,tissue transglutaminase inhibitor
source_3,BAY5873a,A18,JCP2022_116301,COMPOUND,DUB inhibitor
source_3,BAY5873a,B03,JCP2022_099092,COMPOUND,core binding factor inhibitor
source_3,BAY5873a,B13,JCP2022_115345,COMPOUND,sigma receptor ligand
source_3,BAY5873a,B19,JCP2022_038697,COMPOUND,acetylcholinesterase inhibitor
source_3,BAY5873a,B21,JCP2022_116010,COMPOUND,membrane integrity inhibitor
source_3,BAY5873a,C10,JCP2022_106324,COMPOUND,BMI-1 inhibitor
source_3,BAY5873a,C18,JCP2022_032376,COMPOUND,adrenergic receptor antagonist
source_3,BAY5873a,D05,JCP2022_020163,COMPOUND,HDAC inhibitor
source_3,BAY5873a,E15,JCP2022_017067,COMPOUND,PPAR receptor antagonist
source_3,BAY5873a,F03,JCP2022_054283,COMPOUND,Pim kinase inhibitor
source_3,BAY5873a,F05,JCP2022_080325,COMPOUND,urease inhibitor
source_3,BAY5873a,F07,JCP2022_005305,COMPOUND,smoothened receptor antagonist
source_3,BAY5873a,F09,JCP2022_080956,COMPOUND,histamine receptor antagonist
source_3,BAY5873a,F16,JCP2022_078344,COMPOUND,adrenergic receptor agonist
source_3,BAY5873a,F19,JCP2022_098084,COMPOUND,5 alpha reductase inhibitor
source_3,BAY5873a,G05,JCP2022_040796,COMPOUND,autotaxin inhibitor
source_3,BAY5873a,G07,JCP2022_000391,COMPOUND,actin related protein inhibitor
source_3,BAY5873a,G09,JCP2022_004483,COMPOUND,PPAR receptor antagonist|WNT signaling inhibitor
source_3,BAY5873a,G11,JCP2022_047301,COMPOUND,GLI antagonist
source_3,BAY5873a,G12,JCP2022_096342,COMPOUND,ubiquitin specific protease inhibitor
source_3,BAY5873a,G15,JCP2022_073859,COMPOUND,ribonucleotide reductase inhibitor
source_3,BAY5873a,G18,JCP2022_022505,COMPOUND,PPAR receptor antagonist
source_3,BAY5873a,H03,JCP2022_113210,COMPOUND,dopamine receptor antagonist
source_3,BAY5873a,H09,JCP2022_101556,COMPOUND,NFkB pathway inhibitor
source_3,BAY5873a,H13,JCP2022_063565,COMPOUND,acetylcholine receptor agonist
source_3,BAY5873a,I03,JCP2022_058185,COMPOUND,transient receptor potential channel antagonist
source_3,BAY5873a,I12,JCP2022_054422,COMPOUND,catechol O methyltransferase inhibitor
source_3,BAY5873a,I13,JCP2022_051688,COMPOUND,BCRP inhibitor
source_3,BAY5873a,I14,JCP2022_007866,COMPOUND,hedgehog pathway inhibitor|smoothened receptor antagonist
source_3,BAY5873a,I15,JCP2022_066551,COMPOUND,MBT inhibitor
source_3,BAY5873a,J08,JCP2022_103236,COMPOUND,histone lysine methyltransferase inhibitor
source_3,BAY5873a,J11,JCP2022_079413,COMPOUND,cyclooxygenase inhibitor|platelet aggregation inhibitor|thromboxane synthase inhibitor
source_3,BAY5873a,J16,JCP2022_106400,COMPOUND,sigma receptor antagonist
source_3,BAY5873a,J21,JCP2022_045161,COMPOUND,immunosuppressant|sphingosine 1-phosphate receptor agonist
source_3,BAY5873a,K03,JCP2022_079786,COMPOUND,hedgehog pathway inhibitor
source_3,BAY5873a,K05,JCP2022_043348,COMPOUND,autophagy inducer
source_3,BAY5873a,K10,JCP2022_085009,COMPOUND,JAK inhibitor
source_3,BAY5873a,K15,JCP2022_091317,COMPOUND,GLI antagonist
