,Metadata_Source,Metadata_Plate,Metadata_Well,Metadata_JCP2022,Metadata_PlateType,Metadata_MoA
10334,source_7,CP2-SC1-19,N15,JCP2022_006384,COMPOUND,FGFR inhibitor
10335,source_7,CP2-SC1-19,O04,JCP2022_046524,COMPOUND,coagulation factor inhibitor
10336,source_7,CP2-SC1-19,O07,JCP2022_058745,COMPOUND,electrolyte reabsorption inhibitor|thromboxane receptor antagonist
10337,source_7,CP2-SC1-19,O11,JCP2022_022068,COMPOUND,serotonin receptor antagonist
10338,source_7,CP2-SC1-19,P13,JCP2022_030149,COMPOUND,RAF inhibitor
10339,source_7,CP2-SC1-20,A08,JCP2022_081684,COMPOUND,cyclooxygenase inhibitor
10340,source_7,CP2-SC1-20,A21,JCP2022_033870,COMPOUND,SIRT activator
10341,source_7,CP2-SC1-20,B20,JCP2022_016549,COMPOUND,TGF beta receptor inhibitor
10342,source_7,CP2-SC1-20,B22,JCP2022_032771,COMPOUND,CDK inhibitor
10343,source_7,CP2-SC1-20,C21,JCP2022_066066,COMPOUND,survivin inhibitor
10344,source_7,CP2-SC1-20,D19,JCP2022_107427,COMPOUND,PI3K inhibitor
10345,source_7,CP2-SC1-20,D22,JCP2022_002372,COMPOUND,serotonin receptor agonist
10346,source_7,CP2-SC1-20,E04,JCP2022_108960,COMPOUND,melatonin receptor agonist|serotonin receptor antagonist
10347,source_7,CP2-SC1-20,E06,JCP2022_072851,COMPOUND,cyclooxygenase inhibitor
10348,source_7,CP2-SC1-20,E08,JCP2022_003104,COMPOUND,glycogen synthase kinase inhibitor
10349,source_7,CP2-SC1-20,E11,JCP2022_073458,COMPOUND,p38 MAPK inhibitor
10350,source_7,CP2-SC1-20,E18,JCP2022_042261,COMPOUND,glutamate receptor antagonist
10351,source_7,CP2-SC1-20,F05,JCP2022_111823,COMPOUND,RAF inhibitor
10352,source_7,CP2-SC1-20,F09,JCP2022_026996,COMPOUND,Aurora kinase inhibitor
10353,source_7,CP2-SC1-20,F19,JCP2022_020544,COMPOUND,KIT inhibitor|VEGFR inhibitor
10354,source_7,CP2-SC1-20,G06,JCP2022_069935,COMPOUND,voltage-gated sodium channel blocker
10355,source_7,CP2-SC1-20,G08,JCP2022_018749,COMPOUND,FGFR inhibitor|VEGFR inhibitor
10356,source_7,CP2-SC1-20,G16,JCP2022_048013,COMPOUND,nootropic agent
10357,source_7,CP2-SC1-20,G22,JCP2022_095081,COMPOUND,HIV integrase inhibitor
10358,source_7,CP2-SC1-20,H07,JCP2022_034781,COMPOUND,HSP inhibitor
10359,source_7,CP2-SC1-20,H09,JCP2022_010566,COMPOUND,MDM inhibitor
10360,source_7,CP2-SC1-20,H11,JCP2022_045362,COMPOUND,tankyrase inhibitor
10361,source_7,CP2-SC1-20,I04,JCP2022_040945,COMPOUND,glutamate receptor antagonist
10362,source_7,CP2-SC1-20,I08,JCP2022_036082,COMPOUND,mTOR inhibitor
10363,source_7,CP2-SC1-20,I10,JCP2022_116296,COMPOUND,glutamate receptor agonist
10364,source_7,CP2-SC1-20,I20,JCP2022_060129,COMPOUND,histamine receptor agonist
10365,source_7,CP2-SC1-20,I22,JCP2022_090613,COMPOUND,topoisomerase inhibitor
10366,source_7,CP2-SC1-20,J03,JCP2022_071066,COMPOUND,CFTR channel potentiator
10367,source_7,CP2-SC1-20,J05,JCP2022_019480,COMPOUND,Aurora kinase inhibitor
10368,source_7,CP2-SC1-20,J14,JCP2022_088153,COMPOUND,sodium channel blocker|T-type calcium channel blocker
10369,source_7,CP2-SC1-20,J16,JCP2022_093464,COMPOUND,p38 MAPK inhibitor
10370,source_7,CP2-SC1-20,K14,JCP2022_026330,COMPOUND,immunosuppressant|protein synthesis inhibitor|purine antagonist
10371,source_7,CP2-SC1-20,K18,JCP2022_087675,COMPOUND,tyrosine kinase inhibitor
10372,source_7,CP2-SC1-20,K20,JCP2022_038813,COMPOUND,histamine receptor antagonist
10373,source_7,CP2-SC1-20,L06,JCP2022_013346,COMPOUND,sodium channel blocker
10374,source_7,CP2-SC1-20,L07,JCP2022_090992,COMPOUND,tubulin polymerization inhibitor
10375,source_7,CP2-SC1-20,L12,JCP2022_103401,COMPOUND,adrenergic receptor agonist
10376,source_7,CP2-SC1-20,M04,JCP2022_043889,COMPOUND,CDK inhibitor
10377,source_7,CP2-SC1-20,M16,JCP2022_099327,COMPOUND,glutamate receptor antagonist
10378,source_7,CP2-SC1-20,M20,JCP2022_070642,COMPOUND,angiotensin receptor antagonist
10379,source_7,CP2-SC1-20,N13,JCP2022_069371,COMPOUND,EGFR inhibitor
10380,source_7,CP2-SC1-20,N15,JCP2022_017740,COMPOUND,melatonin receptor agonist|nitric oxide synthase inhibitor
10381,source_7,CP2-SC1-20,N21,JCP2022_031708,COMPOUND,aromatase inhibitor
10382,source_7,CP2-SC1-20,O16,JCP2022_078005,COMPOUND,sterol demethylase inhibitor
10383,source_7,CP2-SC1-20,O20,JCP2022_088843,COMPOUND,VEGFR inhibitor
10384,source_7,CP2-SC1-20,P07,JCP2022_059194,COMPOUND,benzodiazepine receptor agonist|HDAC inhibitor
10385,source_7,CP2-SC1-20,P17,JCP2022_087474,COMPOUND,bromodomain inhibitor
10386,source_7,CP2-SC1-21,A10,JCP2022_086412,COMPOUND,histamine receptor antagonist
10387,source_7,CP2-SC1-21,A13,JCP2022_063672,COMPOUND,retinoid receptor agonist
10388,source_7,CP2-SC1-21,A16,JCP2022_003124,COMPOUND,histamine receptor antagonist
10389,source_7,CP2-SC1-21,A19,JCP2022_022756,COMPOUND,glutamate inhibitor
10390,source_7,CP2-SC1-21,A22,JCP2022_095995,COMPOUND,ribonucleotide reductase inhibitor
10391,source_7,CP2-SC1-21,B04,JCP2022_092705,COMPOUND,DNA inhibitor
10392,source_7,CP2-SC1-21,B06,JCP2022_049266,COMPOUND,other antibiotic
10393,source_7,CP2-SC1-21,B21,JCP2022_071220,COMPOUND,NAD precursor|vitamin B
10394,source_7,CP2-SC1-21,B22,JCP2022_040118,COMPOUND,histamine receptor antagonist
10395,source_7,CP2-SC1-21,C05,JCP2022_030661,COMPOUND,PI3K inhibitor
10396,source_7,CP2-SC1-21,C11,JCP2022_009566,COMPOUND,AKT inhibitor|pyruvate dehydrogenase inhibitor
10397,source_7,CP2-SC1-21,C12,JCP2022_045731,COMPOUND,PPAR receptor agonist
10398,source_7,CP2-SC1-21,C15,JCP2022_095521,COMPOUND,glycogen synthase kinase inhibitor
10399,source_7,CP2-SC1-21,C17,JCP2022_095059,COMPOUND,cytochrome P450 inhibitor|imidazoline receptor ligand
10400,source_7,CP2-SC1-21,C19,JCP2022_027004,COMPOUND,dihydrofolate reductase inhibitor
10401,source_7,CP2-SC1-21,D04,JCP2022_054801,COMPOUND,androgen receptor antagonist
10402,source_7,CP2-SC1-21,D06,JCP2022_050502,COMPOUND,dopamine receptor antagonist
10403,source_7,CP2-SC1-21,D08,JCP2022_054618,COMPOUND,mitochondrial DNA polymerase inhibitor|phosphatase inhibitor
10404,source_7,CP2-SC1-21,D12,JCP2022_010654,COMPOUND,serotonin receptor agonist|serotonin receptor antagonist
10405,source_7,CP2-SC1-21,D16,JCP2022_029728,COMPOUND,focal adhesion kinase inhibitor
10406,source_7,CP2-SC1-21,E07,JCP2022_059004,COMPOUND,SYK inhibitor
10407,source_7,CP2-SC1-21,E09,JCP2022_041958,COMPOUND,orexin receptor antagonist
10408,source_7,CP2-SC1-21,E11,JCP2022_095384,COMPOUND,VEGFR inhibitor
10409,source_7,CP2-SC1-21,F03,JCP2022_033221,COMPOUND,tubulin polymerization inhibitor
10410,source_7,CP2-SC1-21,F06,JCP2022_058565,COMPOUND,vitamin K antagonist
10411,source_7,CP2-SC1-21,F08,JCP2022_107128,COMPOUND,insulin sensitizer
10412,source_7,CP2-SC1-21,F16,JCP2022_082244,COMPOUND,CDK inhibitor
10413,source_7,CP2-SC1-21,F17,JCP2022_029684,COMPOUND,lipoprotein lipase activator
10414,source_7,CP2-SC1-21,F18,JCP2022_034199,COMPOUND,adrenergic receptor antagonist
10415,source_7,CP2-SC1-21,G06,JCP2022_000878,COMPOUND,mycolic synthesis inhibitor
10416,source_7,CP2-SC1-21,G07,JCP2022_001400,COMPOUND,cannabinoid receptor modulator
10417,source_7,CP2-SC1-21,G09,JCP2022_008065,COMPOUND,xanthine oxidase inhibitor
10418,source_7,CP2-SC1-21,G11,JCP2022_052711,COMPOUND,AKT inhibitor
10419,source_7,CP2-SC1-21,G13,JCP2022_058852,COMPOUND,rho associated kinase inhibitor
10420,source_7,CP2-SC1-21,G16,JCP2022_115069,COMPOUND,estrogen receptor agonist
10421,source_7,CP2-SC1-21,G17,JCP2022_081019,COMPOUND,cholinesterase inhibitor
10422,source_7,CP2-SC1-21,G21,JCP2022_063400,COMPOUND,xanthine oxidase inhibitor
10423,source_7,CP2-SC1-21,G22,JCP2022_015608,COMPOUND,protein synthesis stimulant
10424,source_7,CP2-SC1-21,H03,JCP2022_038708,COMPOUND,diuretic
10425,source_7,CP2-SC1-21,H08,JCP2022_076523,COMPOUND,DNA synthesis inhibitor
10426,source_7,CP2-SC1-21,H20,JCP2022_055975,COMPOUND,adrenergic receptor antagonist
10427,source_7,CP2-SC1-21,I05,JCP2022_013769,COMPOUND,FLT3 inhibitor
10428,source_7,CP2-SC1-21,I07,JCP2022_015333,COMPOUND,PDGFR tyrosine kinase receptor inhibitor
10429,source_7,CP2-SC1-21,I10,JCP2022_054789,COMPOUND,DNA polymerase inhibitor
10430,source_7,CP2-SC1-21,I11,JCP2022_095031,COMPOUND,AXL kinase inhibitor|c-Met inhibitor|FLT3 inhibitor|hepatocyte growth factor receptor inhibitor|macrophage migration inhibiting factor inhibitor|tyrosine kinase inhibitor
10431,source_7,CP2-SC1-21,I21,JCP2022_063400,COMPOUND,xanthine oxidase inhibitor
10432,source_7,CP2-SC1-21,J09,JCP2022_004039,COMPOUND,aldehyde dehydrogenase inhibitor|DNA methyltransferase inhibitor|TRPV agonist
10433,source_7,CP2-SC1-21,J11,JCP2022_012543,COMPOUND,DNA inhibitor
10434,source_7,CP2-SC1-21,J12,JCP2022_025090,COMPOUND,protein synthesis stimulant
10435,source_7,CP2-SC1-21,J14,JCP2022_014409,COMPOUND,HIV integrase inhibitor
10436,source_7,CP2-SC1-21,J15,JCP2022_100221,COMPOUND,DNA polymerase inhibitor
10437,source_7,CP2-SC1-21,J20,JCP2022_033532,COMPOUND,cyclooxygenase inhibitor
10438,source_7,CP2-SC1-21,K07,JCP2022_103511,COMPOUND,angiogenesis inhibitor
10439,source_7,CP2-SC1-21,K12,JCP2022_043713,COMPOUND,sodium channel blocker
10440,source_7,CP2-SC1-21,K14,JCP2022_098004,COMPOUND,opioid receptor antagonist
10441,source_7,CP2-SC1-21,K16,JCP2022_020639,COMPOUND,bacterial DNA gyrase inhibitor
10442,source_7,CP2-SC1-21,K18,JCP2022_036987,COMPOUND,DNA polymerase inhibitor
10443,source_7,CP2-SC1-21,K21,JCP2022_107895,COMPOUND,leukotriene receptor antagonist
10444,source_7,CP2-SC1-21,K22,JCP2022_015061,COMPOUND,cyclooxygenase inhibitor
10445,source_7,CP2-SC1-21,L08,JCP2022_092627,COMPOUND,bacterial antifolate
10446,source_7,CP2-SC1-21,L10,JCP2022_048329,COMPOUND,nitric oxide donor|potassium channel activator
10447,source_7,CP2-SC1-21,L11,JCP2022_020269,COMPOUND,carboxamide antiepileptic
10448,source_7,CP2-SC1-21,L14,JCP2022_099400,COMPOUND,dihydrofolate reductase inhibitor
10449,source_7,CP2-SC1-21,L20,JCP2022_009633,COMPOUND,sodium channel blocker
10450,source_7,CP2-SC1-21,M08,JCP2022_109456,COMPOUND,PPAR receptor agonist
10451,source_7,CP2-SC1-21,M10,JCP2022_105696,COMPOUND,sodium channel blocker
10452,source_7,CP2-SC1-21,M12,JCP2022_057948,COMPOUND,leukotriene receptor antagonist
10453,source_7,CP2-SC1-21,M15,JCP2022_116714,COMPOUND,diuretic
10454,source_7,CP2-SC1-21,M18,JCP2022_084264,COMPOUND,histamine receptor antagonist
10455,source_7,CP2-SC1-21,N04,JCP2022_040550,COMPOUND,PABA antagonist
10456,source_7,CP2-SC1-21,N06,JCP2022_075502,COMPOUND,FABI inhibitor
10457,source_7,CP2-SC1-21,N12,JCP2022_045678,COMPOUND,thyroid peroxidase inhibitor
10458,source_7,CP2-SC1-21,N15,JCP2022_050338,COMPOUND,dehydrogenase inhibitor
10459,source_7,CP2-SC1-21,N19,JCP2022_060649,COMPOUND,non-nucleoside reverse transcriptase inhibitor
10460,source_7,CP2-SC1-21,O09,JCP2022_018933,COMPOUND,antiinfective drug
10461,source_7,CP2-SC1-21,O20,JCP2022_038266,COMPOUND,phosphodiesterase inhibitor
10462,source_7,CP2-SC1-21,P09,JCP2022_019881,COMPOUND,carbonic anhydrase inhibitor
10463,source_7,CP2-SC1-21,P22,JCP2022_114834,COMPOUND,dihydropyrimidine dehydrogenase inhibitor
10464,source_7,CP2-SC1-22,A07,JCP2022_106061,COMPOUND,histamine receptor antagonist
10465,source_7,CP2-SC1-22,A11,JCP2022_109019,COMPOUND,serine protease inhibitor
10466,source_7,CP2-SC1-22,A21,JCP2022_025933,COMPOUND,carbonic anhydrase inhibitor
10467,source_7,CP2-SC1-22,C03,JCP2022_023097,COMPOUND,fungal squalene epoxidase inhibitor
10468,source_7,CP2-SC1-22,C13,JCP2022_115083,COMPOUND,adrenergic receptor antagonist
10469,source_7,CP2-SC1-22,E13,JCP2022_035570,COMPOUND,vasopressin receptor antagonist
10470,source_7,CP2-SC1-22,E17,JCP2022_046683,COMPOUND,thrombin inhibitor
10471,source_7,CP2-SC1-22,G03,JCP2022_064148,COMPOUND,mucolytic agent
10472,source_7,CP2-SC1-22,G07,JCP2022_039646,COMPOUND,acetylcholine receptor antagonist
10473,source_7,CP2-SC1-22,G09,JCP2022_078344,COMPOUND,adrenergic receptor agonist
10474,source_7,CP2-SC1-22,G15,JCP2022_088283,COMPOUND,selective estrogen receptor modulator (SERM)
10475,source_7,CP2-SC1-22,I09,JCP2022_099314,COMPOUND,serotonin receptor agonist
10476,source_7,CP2-SC1-22,I13,JCP2022_023837,COMPOUND,atherogenesis inhibitor
10477,source_7,CP2-SC1-22,K11,JCP2022_060353,COMPOUND,prostanoid receptor antagonist
10478,source_7,CP2-SC1-22,K13,JCP2022_043681,COMPOUND,cytochrome P450 inhibitor
10479,source_7,CP2-SC1-22,K15,JCP2022_055210,COMPOUND,phosphodiesterase inhibitor
10480,source_7,CP2-SC1-22,M09,JCP2022_057808,COMPOUND,retinoid receptor agonist
10481,source_7,CP2-SC1-22,M15,JCP2022_081123,COMPOUND,MEK inhibitor
10482,source_7,CP2-SC1-22,O11,JCP2022_005373,COMPOUND,EGFR inhibitor
10483,source_7,CP2-SC1-22,O15,JCP2022_004643,COMPOUND,glucose dependent insulinotropic receptor agonist
10484,source_7,CP2-SC1-22,O21,JCP2022_056893,COMPOUND,EGFR inhibitor
10485,source_7,CP2-SC1-23,F08,JCP2022_098297,COMPOUND,Bcr-Abl kinase inhibitor
10486,source_7,CP2-SC1-23,F14,JCP2022_044514,COMPOUND,carboxylesterase inhibitor
10487,source_7,CP2-SC1-23,G04,JCP2022_043852,COMPOUND,ALK tyrosine kinase receptor inhibitor
10488,source_7,CP2-SC1-23,I22,JCP2022_011141,COMPOUND,IKK inhibitor|NFkB pathway inhibitor
10489,source_7,CP2-SC1-23,L10,JCP2022_043593,COMPOUND,CC chemokine receptor antagonist
10490,source_7,CP2-SC1-23,O04,JCP2022_068873,COMPOUND,EGFR inhibitor|FGFR inhibitor|FLT3 inhibitor|PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor
10491,source_7,CP3-SC1-02,A08,JCP2022_034459,COMPOUND,topoisomerase inhibitor
10492,source_7,CP3-SC1-02,A10,JCP2022_082620,COMPOUND,bacterial antifolate
10493,source_7,CP3-SC1-02,A13,JCP2022_103511,COMPOUND,angiogenesis inhibitor
10494,source_7,CP3-SC1-02,A17,JCP2022_088914,COMPOUND,CFTR channel agonist
10495,source_7,CP3-SC1-02,A20,JCP2022_098004,COMPOUND,opioid receptor antagonist
10496,source_7,CP3-SC1-02,A22,JCP2022_020639,COMPOUND,bacterial DNA gyrase inhibitor
10497,source_7,CP3-SC1-02,B04,JCP2022_036987,COMPOUND,DNA polymerase inhibitor
10498,source_7,CP3-SC1-02,B07,JCP2022_107895,COMPOUND,leukotriene receptor antagonist
10499,source_7,CP3-SC1-02,B08,JCP2022_015061,COMPOUND,cyclooxygenase inhibitor
10500,source_7,CP3-SC1-02,B14,JCP2022_092627,COMPOUND,bacterial antifolate
10501,source_7,CP3-SC1-02,B15,JCP2022_043538,COMPOUND,cyclooxygenase inhibitor|lipoxygenase inhibitor|prostanoid receptor antagonist
10502,source_7,CP3-SC1-02,B16,JCP2022_048329,COMPOUND,nitric oxide donor|potassium channel activator
10503,source_7,CP3-SC1-02,B17,JCP2022_020269,COMPOUND,carboxamide antiepileptic
10504,source_7,CP3-SC1-02,B20,JCP2022_099400,COMPOUND,dihydrofolate reductase inhibitor
10505,source_7,CP3-SC1-02,C06,JCP2022_060649,COMPOUND,non-nucleoside reverse transcriptase inhibitor
10506,source_7,CP3-SC1-02,C14,JCP2022_109456,COMPOUND,PPAR receptor agonist
10507,source_7,CP3-SC1-02,C16,JCP2022_105696,COMPOUND,sodium channel blocker
10508,source_7,CP3-SC1-02,C18,JCP2022_057948,COMPOUND,leukotriene receptor antagonist
10509,source_7,CP3-SC1-02,C21,JCP2022_116714,COMPOUND,diuretic
10510,source_7,CP3-SC1-02,D04,JCP2022_084264,COMPOUND,histamine receptor antagonist
10511,source_7,CP3-SC1-02,D10,JCP2022_040550,COMPOUND,PABA antagonist
10512,source_7,CP3-SC1-02,D12,JCP2022_075502,COMPOUND,FABI inhibitor
10513,source_7,CP3-SC1-02,D18,JCP2022_045678,COMPOUND,thyroid peroxidase inhibitor
10514,source_7,CP3-SC1-02,D19,JCP2022_007613,COMPOUND,chelating agent
10515,source_7,CP3-SC1-02,D21,JCP2022_050338,COMPOUND,dehydrogenase inhibitor
10516,source_7,CP3-SC1-02,E04,JCP2022_114396,COMPOUND,antioxidant
10517,source_7,CP3-SC1-02,E12,JCP2022_007067,COMPOUND,sodium channel blocker
10518,source_7,CP3-SC1-02,E15,JCP2022_018933,COMPOUND,antiinfective drug
10519,source_7,CP3-SC1-02,E19,JCP2022_032522,COMPOUND,angiotensin receptor antagonist
10520,source_7,CP3-SC1-02,E21,JCP2022_090839,COMPOUND,angiotensin receptor antagonist
10521,source_7,CP3-SC1-02,F06,JCP2022_038266,COMPOUND,phosphodiesterase inhibitor
10522,source_7,CP3-SC1-02,F13,JCP2022_113041,COMPOUND,adenosine receptor antagonist
10523,source_7,CP3-SC1-02,F14,JCP2022_108027,COMPOUND,cyclooxygenase inhibitor|prostanoid receptor antagonist
10524,source_7,CP3-SC1-02,F15,JCP2022_019881,COMPOUND,carbonic anhydrase inhibitor
10525,source_7,CP3-SC1-02,F21,JCP2022_010954,COMPOUND,cyclooxygenase inhibitor
10526,source_7,CP3-SC1-02,G03,JCP2022_016549,COMPOUND,TGF beta receptor inhibitor
10527,source_7,CP3-SC1-02,G05,JCP2022_032771,COMPOUND,CDK inhibitor
10528,source_7,CP3-SC1-02,G06,JCP2022_071220,COMPOUND,NAD precursor|vitamin B
10529,source_7,CP3-SC1-02,G10,JCP2022_102083,COMPOUND,purine antagonist
10530,source_7,CP3-SC1-02,G14,JCP2022_086412,COMPOUND,histamine receptor antagonist
10531,source_7,CP3-SC1-02,G17,JCP2022_063672,COMPOUND,retinoid receptor agonist
10532,source_7,CP3-SC1-02,G20,JCP2022_003124,COMPOUND,histamine receptor antagonist
10533,source_7,CP3-SC1-02,H03,JCP2022_022756,COMPOUND,glutamate inhibitor
10534,source_7,CP3-SC1-02,H05,JCP2022_110159,COMPOUND,pyruvate ferredoxin oxidoreductase inhibitor
10535,source_7,CP3-SC1-02,H06,JCP2022_095995,COMPOUND,ribonucleotide reductase inhibitor
10536,source_7,CP3-SC1-02,H08,JCP2022_092705,COMPOUND,DNA inhibitor
10537,source_7,CP3-SC1-02,H10,JCP2022_049266,COMPOUND,other antibiotic
10538,source_7,CP3-SC1-02,H11,JCP2022_038041,COMPOUND,potassium channel blocker
10539,source_7,CP3-SC1-02,H20,JCP2022_001854,COMPOUND,HDAC inhibitor
10540,source_7,CP3-SC1-02,I05,JCP2022_002372,COMPOUND,serotonin receptor agonist
10541,source_7,CP3-SC1-02,I08,JCP2022_036506,COMPOUND,fatty acid synthase inhibitor
10542,source_7,CP3-SC1-02,I09,JCP2022_030661,COMPOUND,PI3K inhibitor
10543,source_7,CP3-SC1-02,I10,JCP2022_021886,COMPOUND,cytochrome P450 inhibitor
10544,source_7,CP3-SC1-02,I15,JCP2022_009566,COMPOUND,AKT inhibitor|pyruvate dehydrogenase inhibitor
10545,source_7,CP3-SC1-02,I16,JCP2022_045731,COMPOUND,PPAR receptor agonist
10546,source_7,CP3-SC1-02,I19,JCP2022_095521,COMPOUND,glycogen synthase kinase inhibitor
10547,source_7,CP3-SC1-02,I21,JCP2022_095059,COMPOUND,cytochrome P450 inhibitor|imidazoline receptor ligand
10548,source_7,CP3-SC1-02,J03,JCP2022_027004,COMPOUND,dihydrofolate reductase inhibitor
10549,source_7,CP3-SC1-02,J08,JCP2022_054801,COMPOUND,androgen receptor antagonist
10550,source_7,CP3-SC1-02,J10,JCP2022_050502,COMPOUND,dopamine receptor antagonist
10551,source_7,CP3-SC1-02,J12,JCP2022_054618,COMPOUND,mitochondrial DNA polymerase inhibitor|phosphatase inhibitor
10552,source_7,CP3-SC1-02,J14,JCP2022_116680,COMPOUND,dihydropteroate synthetase inhibitor
10553,source_7,CP3-SC1-02,J16,JCP2022_010654,COMPOUND,serotonin receptor agonist|serotonin receptor antagonist
10554,source_7,CP3-SC1-02,J17,JCP2022_059194,COMPOUND,benzodiazepine receptor agonist|HDAC inhibitor
10555,source_7,CP3-SC1-02,J19,JCP2022_113701,COMPOUND,sulfonylurea
10556,source_7,CP3-SC1-02,J20,JCP2022_029728,COMPOUND,focal adhesion kinase inhibitor
10557,source_7,CP3-SC1-02,K04,JCP2022_079329,COMPOUND,angiotensin receptor antagonist
10558,source_7,CP3-SC1-02,K05,JCP2022_039512,COMPOUND,PI3K inhibitor
10559,source_7,CP3-SC1-02,K08,JCP2022_091056,COMPOUND,dopamine receptor antagonist|serotonin receptor antagonist
10560,source_7,CP3-SC1-02,K09,JCP2022_066413,COMPOUND,CDK inhibitor
10561,source_7,CP3-SC1-02,K11,JCP2022_059004,COMPOUND,SYK inhibitor
10562,source_7,CP3-SC1-02,K13,JCP2022_041958,COMPOUND,orexin receptor antagonist
10563,source_7,CP3-SC1-02,K14,JCP2022_064036,COMPOUND,acetylcholine receptor agonist
10564,source_7,CP3-SC1-02,K15,JCP2022_095384,COMPOUND,VEGFR inhibitor
10565,source_7,CP3-SC1-02,K21,JCP2022_089948,COMPOUND,serotonin receptor agonist
10566,source_7,CP3-SC1-02,K22,JCP2022_116723,COMPOUND,histamine receptor antagonist
10567,source_7,CP3-SC1-02,L07,JCP2022_033221,COMPOUND,tubulin polymerization inhibitor
10568,source_7,CP3-SC1-02,L10,JCP2022_058565,COMPOUND,vitamin K antagonist
10569,source_7,CP3-SC1-02,L12,JCP2022_107128,COMPOUND,insulin sensitizer
10570,source_7,CP3-SC1-02,L19,JCP2022_114461,COMPOUND,ATP channel blocker|insulin secretagogue|sulfonylurea
10571,source_7,CP3-SC1-02,L20,JCP2022_082244,COMPOUND,CDK inhibitor
10572,source_7,CP3-SC1-02,L21,JCP2022_029684,COMPOUND,lipoprotein lipase activator
10573,source_7,CP3-SC1-02,L22,JCP2022_034199,COMPOUND,adrenergic receptor antagonist
10574,source_7,CP3-SC1-02,M04,JCP2022_099101,COMPOUND,angiogenesis inhibitor
10575,source_7,CP3-SC1-02,M05,JCP2022_068713,COMPOUND,Bcr-Abl kinase inhibitor|FLT3 inhibitor|PDGFR tyrosine kinase receptor inhibitor
10576,source_7,CP3-SC1-02,M09,JCP2022_006998,COMPOUND,WEE1 kinase inhibitor
10577,source_7,CP3-SC1-02,M10,JCP2022_000878,COMPOUND,mycolic synthesis inhibitor
10578,source_7,CP3-SC1-02,M11,JCP2022_001400,COMPOUND,cannabinoid receptor modulator
10579,source_7,CP3-SC1-02,M13,JCP2022_008065,COMPOUND,xanthine oxidase inhibitor
10580,source_7,CP3-SC1-02,M14,JCP2022_016340,COMPOUND,cholesterol inhibitor
10581,source_7,CP3-SC1-02,M15,JCP2022_052711,COMPOUND,AKT inhibitor
10582,source_7,CP3-SC1-02,M17,JCP2022_058852,COMPOUND,rho associated kinase inhibitor
10583,source_7,CP3-SC1-02,M19,JCP2022_074764,COMPOUND,coagulation factor inhibitor
10584,source_7,CP3-SC1-02,M20,JCP2022_115069,COMPOUND,estrogen receptor agonist
10585,source_7,CP3-SC1-02,M21,JCP2022_081019,COMPOUND,cholinesterase inhibitor
10586,source_7,CP3-SC1-02,N05,JCP2022_063400,COMPOUND,xanthine oxidase inhibitor
10587,source_7,CP3-SC1-02,N06,JCP2022_015608,COMPOUND,protein synthesis stimulant
10588,source_7,CP3-SC1-02,N07,JCP2022_038708,COMPOUND,diuretic
10589,source_7,CP3-SC1-02,N09,JCP2022_097171,COMPOUND,melanin inhibitor
10590,source_7,CP3-SC1-02,N10,JCP2022_090132,COMPOUND,antispasmodic
10591,source_7,CP3-SC1-02,N11,JCP2022_105494,COMPOUND,other antifungal
10592,source_7,CP3-SC1-02,N12,JCP2022_076523,COMPOUND,DNA synthesis inhibitor
10593,source_7,CP3-SC1-02,N14,JCP2022_017597,COMPOUND,GABA receptor antagonist
10594,source_7,CP3-SC1-02,N16,JCP2022_038138,COMPOUND,potassium channel blocker
10595,source_7,CP3-SC1-02,N19,JCP2022_078588,COMPOUND,alcohol dehydrogenase inhibitor
10596,source_7,CP3-SC1-02,O03,JCP2022_104655,COMPOUND,dopamine receptor antagonist|serotonin receptor antagonist
10597,source_7,CP3-SC1-02,O09,JCP2022_013769,COMPOUND,FLT3 inhibitor
10598,source_7,CP3-SC1-02,O11,JCP2022_015333,COMPOUND,PDGFR tyrosine kinase receptor inhibitor
